message_id,timestamp,author,channel,message
1441418882366570541,2025-11-21T13:24:01.824000+00:00,hosekim555,💬︱general,It’s the legend herself. Mic Drop 🎤
1441418346384986162,2025-11-21T13:21:54.036000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1441417944910270628,2025-11-21T13:20:18.317000+00:00,Wordle#2092,💬︱general,"**Your group is on a 65 day streak!** 🔥 Here are yesterday's results:
👑 5/6: <@262780887148527616>"
1441249064728531044,2025-11-21T02:09:14.144000+00:00,bv1004,💬︱general,I’m just that good
1441239434535108679,2025-11-21T01:30:58.127000+00:00,rexv801,💬︱general,"Chat, is this real????????"
1441238921861398638,2025-11-21T01:28:55.896000+00:00,rexv801,💬︱general,https://tenor.com/view/ishowspeed-ishowspeed-shocked-meme-funny-gif-16202716903781766308
1441056143144124556,2025-11-20T13:22:38.054000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1441056002370965657,2025-11-20T13:22:04.491000+00:00,Wordle#2092,💬︱general,"**Your group is on a 64 day streak!** 🔥 Here are yesterday's results:
👑 5/6: @Ho\-se \(Director\)"
1441053706522067015,2025-11-20T13:12:57.118000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1440693390101708902,2025-11-19T13:21:10.989000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1440691415364669526,2025-11-19T13:13:20.175000+00:00,Wordle#2092,💬︱general,"**Your group is on a 63 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616> <@948149616082292767>"
1440516671982010551,2025-11-19T01:38:58.106000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1440491833963708436,2025-11-19T00:00:16.261000+00:00,Wordle#2092,💬︱general,"**Your group is on a 62 day streak!** 🔥 Here are yesterday's results:
👑 3/6: @Ho\-se \(Director\)"
1440326558329077841,2025-11-18T13:03:31.479000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1440128660672872500,2025-11-17T23:57:09.001000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1439978178717159596,2025-11-17T13:59:11.307000+00:00,Wordle#2092,💬︱general,"**Your group is on a 61 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@262780887148527616>
4/6: <@99139822806921216>"
1439761987684012134,2025-11-16T23:40:07.348000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1439615021213679732,2025-11-16T13:56:07.811000+00:00,Wordle#2092,💬︱general,albes | was playing
1439615010765537340,2025-11-16T13:56:05.320000+00:00,Wordle#2092,💬︱general,"**Your group is on a 60 day streak!** 🔥 Here are yesterday's results:
👑 4/6: @albes |
5/6: <@262780887148527616>
X/6: <@948149616082292767>"
1439578520350232768,2025-11-16T11:31:05.327000+00:00,rexv801,💬︱general,"Warning: please don’t use this chat for selling stuff. 
If seen again you will be kicked"
1439556816634904666,2025-11-16T10:04:50.758000+00:00,Wordle#2092,💬︱general,albes | was playing
1439379160006135881,2025-11-15T22:18:54.117000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1439250358324166738,2025-11-15T13:47:05.403000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1439245860704882829,2025-11-15T13:29:13.087000+00:00,Wordle#2092,💬︱general,"**Your group is on a 59 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@948149616082292767> <@262780887148527616>"
1439195212458233909,2025-11-15T10:07:57.604000+00:00,rexv801,💬︱general,Note: It’s only for ddsc paid members.
1439195061416886383,2025-11-15T10:07:21.593000+00:00,rexv801,💬︱general,We are working on some projects for the club. Do you want to join??
1438975222555475990,2025-11-14T19:33:47.924000+00:00,kurama_025,💬︱general,"Hey folks.
I’m a Fullstack + AI + Web3 engineer with 7+ years of experience building real-world systems that blend AI, automation, and blockchain.
I’ve worked on:
- LLM & agent systems (LangChain, CrewAI, RAG)
- AI-powered DeFi & DAO tools (autonomous wallets, auditing, forecasting)
- Voice, vision & NLP pipelines (Whisper, CLIP, TTS/ASR)
- Fullstack + infra (Next.js, FastAPI, Docker, AWS, Solana, Ethereum)

Previously built AI-blockchain agents at Spherium.Finance and LLM analytics engines at Finatext, cutting manual ops by 30–40%.

If you’re working on something cool in AI, agents, or Web3, I’m always down to collaborate or help build."
1438903686435967067,2025-11-14T14:49:32.384000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1438887018271740037,2025-11-14T13:43:18.384000+00:00,Wordle#2092,💬︱general,"**Your group is on a 58 day streak!** 🔥 Here are yesterday's results:
👑 3/6: @Ho\-se \(Director\)
X/6: <@815855263004753930>"
1438882403199221800,2025-11-14T13:24:58.065000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1438714771233968209,2025-11-14T02:18:51.490000+00:00,Wordle#2092,💬︱general,Zalbarg\_06 was playing
1438539180044062852,2025-11-13T14:41:07.288000+00:00,Wordle#2092,💬︱general,"**Your group is on a 57 day streak!** 🔥 Here are yesterday's results:
👑 4/6: @Ho\-se \(Director\)
6/6: <@948149616082292767>
X/6: <@99139822806921216>"
1438522829258756189,2025-11-13T13:36:08.957000+00:00,hosekim555,💬︱general,first time seeing that word
1438522197328269444,2025-11-13T13:33:38.293000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1438519702124237116,2025-11-13T13:23:43.390000+00:00,b.pritchard,💬︱general,😅
1438519619815211018,2025-11-13T13:23:23.766000+00:00,b.pritchard,💬︱general,Not a bad compromise
1438519512595959910,2025-11-13T13:22:58.203000+00:00,hosekim555,💬︱general,"That’s awesome 🤩 I also went outside but just in front of my apartment and when all I saw was pitch black, went shopping for rice instead 😆"
1438393705508896819,2025-11-13T05:03:03.456000+00:00,Pokétwo#8236,💬︱general,
1438393703717802076,2025-11-13T05:03:03.029000+00:00,nastro0075,💬︱general,<@716390085896962058> catch dewpider
1438389836292821014,2025-11-13T04:47:40.963000+00:00,Pokétwo#8236,💬︱general,
1438389834354790591,2025-11-13T04:47:40.501000+00:00,b.pritchard,💬︱general,"last night in Melbourne.
shot is from an iPhone, it didn't look like this to the naked eye."
1438326451299553381,2025-11-13T00:35:48.803000+00:00,Wordle#2092,💬︱general,albes | was playing
1438174341366812822,2025-11-12T14:31:22.969000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) and Ho\-se \(Director\) were playing
1438153663062478870,2025-11-12T13:09:12.877000+00:00,Wordle#2092,💬︱general,"**Your group is on a 56 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616>
6/6: <@948149616082292767>"
1437870786659487795,2025-11-11T18:25:09.887000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1437789119546658847,2025-11-11T13:00:38.930000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1437789102786482346,2025-11-11T13:00:34.934000+00:00,Wordle#2092,💬︱general,"**Your group is on a 55 day streak!** 🔥 Here are yesterday's results:
👑 4/6: @Bhavya V\. \(Marketing Lead\)
5/6: <@262780887148527616>
X/6: <@99139822806921216>"
1437464312657608775,2025-11-10T15:29:58.933000+00:00,Wordle#2092,💬︱general,albes | was playing
1437443172585439272,2025-11-10T14:05:58.747000+00:00,hosekim555,💬︱general,Difficult word 🤯
1437443054905593887,2025-11-10T14:05:30.690000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1437426852208836709,2025-11-10T13:01:07.666000+00:00,Wordle#2092,💬︱general,"**Your group is on a 54 day streak!** 🔥 Here are yesterday's results:
👑 2/6: @Bhavya V\. \(Marketing Lead\)
5/6: <@262780887148527616>
X/6: <@99139822806921216>"
1437426748714127434,2025-11-10T13:00:42.991000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) and Ho\-se \(Director\) were playing
1437068839547437066,2025-11-09T13:18:30.796000+00:00,Wordle#2092,💬︱general,"**Your group is on a 53 day streak!** 🔥 Here are yesterday's results:
👑 5/6: @Ho\-se \(Director\) @albes | @Bhavya V\. \(Marketing Lead\)"
1437064511948460223,2025-11-09T13:01:19.016000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and 2 others were playing
1436839825285058742,2025-11-08T22:08:29.541000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1436724321983795351,2025-11-08T14:29:31.408000+00:00,Wordle#2092,💬︱general,albes | was playing
1436706683568263168,2025-11-08T13:19:26.082000+00:00,hosekim555,💬︱general,Today’s one is quite difficult FYI!
1436706359121805323,2025-11-08T13:18:08.728000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1436702620596174979,2025-11-08T13:03:17.394000+00:00,Wordle#2092,💬︱general,"**Your group is on a 52 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@262780887148527616>
4/6: <@948149616082292767>"
1436341737617489982,2025-11-07T13:09:16.187000+00:00,Wordle#2092,💬︱general,"**Your group is on a 51 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@262780887148527616>
4/6: @Bhavya V\. \(Marketing Lead\)
X/6: <@99139822806921216>"
1436339561214120090,2025-11-07T13:00:37.292000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) and Ho\-se \(Director\) were playing
1436130403340652646,2025-11-06T23:09:30.169000+00:00,Wordle#2092,💬︱general,albes | was playing
1436093012009549964,2025-11-06T20:40:55.381000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1436008522059092171,2025-11-06T15:05:11.407000+00:00,Wordle#2092,💬︱general,"**Your group is on a 50 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@262780887148527616>
4/6: @Bhavya V\. \(Marketing Lead\)
5/6: <@99139822806921216>"
1435978894292418601,2025-11-06T13:07:27.597000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1435748590457983117,2025-11-05T21:52:18.884000+00:00,Wordle#2092,💬︱general,albes | and Ho\-se \(Director\) were playing
1435741818049527869,2025-11-05T21:25:24.216000+00:00,Wordle#2092,💬︱general,"**Your group is on a 49 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616>
5/6: @Bhavya V\. \(Marketing Lead\)"
1435645174788132915,2025-11-05T15:01:22.667000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1435389073660313640,2025-11-04T22:03:43.400000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1435378894306934907,2025-11-04T21:23:16.453000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1435260387615445067,2025-11-04T13:32:22.256000+00:00,Wordle#2092,💬︱general,"**Your group is on a 48 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@948149616082292767> <@262780887148527616>
X/6: <@99139822806921216>"
1435042616885510266,2025-11-03T23:07:01.668000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1434897501940482180,2025-11-03T13:30:23.569000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) and albes | are playing
1434891953392189440,2025-11-03T13:08:20.692000+00:00,Wordle#2092,💬︱general,"**Your group is on a 47 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@948149616082292767> <@262780887148527616>
5/6: <@99139822806921216>"
1434548234507784314,2025-11-02T14:22:31.724000+00:00,Wordle#2092,💬︱general,albes | was playing
1434531200269287506,2025-11-02T13:14:50.445000+00:00,Wordle#2092,💬︱general,"**Your group is on a 46 day streak!** 🔥 Here are yesterday's results:
👑 6/6: @Bhavya V\. \(Marketing Lead\)
X/6: @Ho\-se \(Director\) <@99139822806921216>"
1434527885812564038,2025-11-02T13:01:40.217000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and Bhavya V\. \(Marketing Lead\) were playing
1434357392996307097,2025-11-02T01:44:11.562000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1434178884039086171,2025-11-01T13:54:51.710000+00:00,kazuna._.,💬︱general,Oh my
1434173306256494703,2025-11-01T13:32:41.863000+00:00,hosekim555,💬︱general,I played that super badly - made 2 silly mistakes
1434173224219967599,2025-11-01T13:32:22.304000+00:00,hosekim555,💬︱general,NO MY FIRST LOSS AFTER A 45-DAY STREAK
1434169607689601084,2025-11-01T13:18:00.056000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and albes | were playing
1434169137982341241,2025-11-01T13:16:08.069000+00:00,Wordle#2092,💬︱general,"**Your group is on a 45 day streak!** 🔥 Here are yesterday's results:
👑 4/6: @Ho\-se \(Director\) <@99139822806921216>
6/6: <@948149616082292767>"
1433951802575028264,2025-10-31T22:52:31.270000+00:00,daz.e,💬︱general,"SIT233 is entirely a portion of the AWS academy + some research reports. Not the best taught unit but the AWS modules are very practical and I learnt a lot.

I’ll be doing the rest of the cloud minor in tri 1 next year."
1433818081242779718,2025-10-31T14:01:09.620000+00:00,Wordle#2092,💬︱general,albes | was playing
1433807665057890418,2025-10-31T13:19:46.208000+00:00,Wordle#2092,💬︱general,"**Your group is on a 44 day streak!** 🔥 Here are yesterday's results:
👑 4/6: @Ho\-se \(Director\)
5/6: <@948149616082292767> <@799487766467575818>
X/6: <@99139822806921216>"
1433807368034193569,2025-10-31T13:18:35.392000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and 2 others were playing
1433774340872081450,2025-10-31T11:07:21.103000+00:00,rexv801,💬︱general,You are most welcome to. 😊
1433771826512793740,2025-10-31T10:57:21.633000+00:00,gbmm_d_official,💬︱general,I will most likely buy the DUSA membership then join the data science club
1433732211777212457,2025-10-31T08:19:56.744000+00:00,seneca0326,💬︱general,"I will have these units next year. I need the course material and tasks on Ontrack to prepare and familiar with. Have anyone undertaken it? Can you send me the materials and the tasks? it is much appreciated.
Sit319 Deep Learning. 
Sit330 Natural Language Processing.
Sit374 Team Project (A) - Project Management and Practices (capstone).
Sit332 Robotics, Computer Vision and Speech Processing. 
Sit221 Data Structures and Algorithms. 
Sit215 Computational Intelligence."
1433729297763405876,2025-10-31T08:08:21.989000+00:00,Wordle#2092,💬︱general,albes | was playing
1433722884253290618,2025-10-31T07:42:52.889000+00:00,__clementine__,💬︱general,so go based on interest because these are intense course minus real world analytics
1433722626106462269,2025-10-31T07:41:51.342000+00:00,__clementine__,💬︱general,"SIT720 - Machine Learning
SIT731 - Data Wrangling
SIT718 - Real World Analytics
731 and 720 was well very detailed. I personally loved it . 718 is easy material wise but depends on the markers completely. We had tough markers last sem who expects god level perfection for HD."
1433721498849382493,2025-10-31T07:37:22.583000+00:00,tuananhne0238_02436,💬︱general,Does anyone have a review of some of the units in minor cloud technologies?
1433720772245065858,2025-10-31T07:34:29.347000+00:00,seneca0326,💬︱general,"I was doing bachelor of AI so there are some difference in the requirement, but I would say sit112 is quite easy (at least in my year). And Sit720 and Sit731, the material is not that challenging and the workload is not too heavy; sit731, stay way from the tutor named Scot West. Well for all 3 units, I think if you know Python beforehand is better. But you can also use chatGpt."
1433718085356883999,2025-10-31T07:23:48.743000+00:00,Pokétwo#8236,💬︱general,Congratulations <@1224313252381589548>! You caught a Level 11 Nidoran♀️<:female:1207734084210532483> (59.68%)! Added to Pokédex. You received 35 Pokécoins!
1433718083654254612,2025-10-31T07:23:48.337000+00:00,rexv801,💬︱general,<@716390085896962058> catch Nidoran
1433717841399517274,2025-10-31T07:22:50.579000+00:00,rexv801,💬︱general,the discord server is not behind any paywall. Though being a non-paid member do exclude you from some of our initiatives
1433717604211757107,2025-10-31T07:21:54.029000+00:00,Pokétwo#8236,💬︱general,
1433717602324316230,2025-10-31T07:21:53.579000+00:00,rexv801,💬︱general,i see the units but most of them are out of my degree 😔
1433582773276246046,2025-10-30T22:26:07.829000+00:00,Wordle#2092,💬︱general,SkyAgent was playing
1433455241264889887,2025-10-30T13:59:21.828000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1433445316908159016,2025-10-30T13:19:55.677000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and albes | were playing
1433443923421954190,2025-10-30T13:14:23.444000+00:00,Wordle#2092,💬︱general,"**Your group is on a 43 day streak!** 🔥 Here are yesterday's results:
👑 2/6: <@262780887148527616>
5/6: <@948149616082292767> @Shaeera/Diana \(Treasurer\)
X/6: <@99139822806921216>"
1433412383652712571,2025-10-30T11:09:03.777000+00:00,gbmm_d_official,💬︱general,first year master of data science student
1433412308968935506,2025-10-30T11:08:45.971000+00:00,gbmm_d_official,💬︱general,i assume to gain access to the rest of server i need a membership?
1433411855707279502,2025-10-30T11:06:57.905000+00:00,gbmm_d_official,💬︱general,henlo
1433392244060323922,2025-10-30T09:49:02.124000+00:00,gill1740,💬︱general,"Apologies for the delay...2nd year software engineering student. Torn between the following units (from most likely to least likely):

SIT725 - Applied Software Engineering
SIT774 - Web Technologies and Development
ADT103 - UX Fundamentals
MIS140 - Introduction to Machine Learning for Business
ADT202 - Web and Interface Design
SIT112 - Introduction to Data Science and Artificial Intelligence
SIT718 - Real World Analytics
ADT203 - Games and Interactive Design
SIT720 - Machine Learning
SIT731 - Data Wrangling"
1433386089078325270,2025-10-30T09:24:34.662000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1433343041531416638,2025-10-30T06:33:31.327000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1433290340324081818,2025-10-30T03:04:06.380000+00:00,hosekim555,💬︱general,Apparently 😵‍💫 I took a wild shot with that one
1433085454114095174,2025-10-29T13:29:57.701000+00:00,.albess,💬︱general,This even a word? 👀
1433081332203917504,2025-10-29T13:13:34.961000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and albes | were playing
1433079034954256394,2025-10-29T13:04:27.254000+00:00,Wordle#2092,💬︱general,"**Your group is on a 42 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@99139822806921216>
5/6: <@948149616082292767> <@262780887148527616>"
1432731927911207033,2025-10-28T14:05:10.486000+00:00,.albess,💬︱general,Six 4-in-a-row 😂
1432731418576031784,2025-10-28T14:03:09.051000+00:00,hosekim555,💬︱general,"Bruh

⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩"
1432730697998663764,2025-10-28T14:00:17.252000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and albes | were playing
1432716423209291908,2025-10-28T13:03:33.877000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1432716313293488128,2025-10-28T13:03:07.671000+00:00,Wordle#2092,💬︱general,"**Your group is on a 41 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616>
X/6: @Shaeera/Diana \(Treasurer\) <@99139822806921216> <@948149616082292767>"
1432540279021502505,2025-10-28T01:23:37.830000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1432374051736649728,2025-10-27T14:23:06.157000+00:00,Wordle#2092,💬︱general,albes | was playing
1432362088428343306,2025-10-27T13:35:33.882000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1432360802479898675,2025-10-27T13:30:27.288000+00:00,Wordle#2092,💬︱general,"**Your group is on a 40 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616>
5/6: @Bhavya V\. \(Marketing Lead\)
X/6: <@99139822806921216> <@815855263004753930>"
1432354344195592212,2025-10-27T13:04:47.513000+00:00,bv1004,💬︱general,😭
1432353308839776371,2025-10-27T13:00:40.665000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1432319455089922201,2025-10-27T10:46:09.302000+00:00,Wordle#2092,💬︱general,Zalbarg\_06 was playing
1432296286966648993,2025-10-27T09:14:05.591000+00:00,rexv801,💬︱general,Depends upon which year and course you are in.
1432261040590160003,2025-10-27T06:54:02.200000+00:00,gill1740,💬︱general,"Hey guys, I'm picking a couple of electives for T3/25 and I'm wondering if you have any tips for the units you liked the most/learned the most from?"
1432164590958940171,2025-10-27T00:30:46.816000+00:00,aripiprazolecrow,💬︱general,too many humans
1432164576786518027,2025-10-27T00:30:43.437000+00:00,aripiprazolecrow,💬︱general,anyways uhhh o fest is scary
1432163910856867841,2025-10-27T00:28:04.667000+00:00,aripiprazolecrow,💬︱general,Oh I'm from burwood
1432140985261096981,2025-10-26T22:56:58.779000+00:00,thaaru1220,💬︱general,There is a chance I might have to. Study t1 in2026
1432140829123940363,2025-10-26T22:56:21.553000+00:00,thaaru1220,💬︱general,You can add me
1432139466226532354,2025-10-26T22:50:56.613000+00:00,aripiprazolecrow,💬︱general,And my t3 enrollments aren't done yet 💀
1432139391253614766,2025-10-26T22:50:38.738000+00:00,aripiprazolecrow,💬︱general,Stress
1432139376590328071,2025-10-26T22:50:35.242000+00:00,aripiprazolecrow,💬︱general,But yea
1432139370902716576,2025-10-26T22:50:33.886000+00:00,aripiprazolecrow,💬︱general,Idk lol I literally need a 3rd exec before i can do anything
1432138537788248228,2025-10-26T22:47:15.256000+00:00,thaaru1220,💬︱general,Club name ?
1432138424055496935,2025-10-26T22:46:48.140000+00:00,aripiprazolecrow,💬︱general,I'm just trying to start one for undergrads currently involved in/interested in research
1432133273881940130,2025-10-26T22:26:20.243000+00:00,thaaru1220,💬︱general,What’s the club
1432132697769377958,2025-10-26T22:24:02.887000+00:00,aripiprazolecrow,💬︱general,<:scream:1344998615550136381>
1432132669378134128,2025-10-26T22:23:56.118000+00:00,aripiprazolecrow,💬︱general,"Head empty no thoughts, have some research deadlines coming up! I'm trying to start a club but I haven't found a third exec yet and I'm SOOOO stressed."
1432132454604607540,2025-10-26T22:23:04.912000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1432132376779292754,2025-10-26T22:22:46.357000+00:00,hosekim555,💬︱general,Tired this morning 🥱 Too early but need to study. hbu?
1432114669711266043,2025-10-26T21:12:24.663000+00:00,aripiprazolecrow,💬︱general,How is everyone?
1432055663789609081,2025-10-26T17:17:56.555000+00:00,Wordle#2092,💬︱general,albes | was playing
1431997252578050068,2025-10-26T13:25:50.237000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1431997101998342177,2025-10-26T13:25:14.336000+00:00,Wordle#2092,💬︱general,"**Your group is on a 39 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616>
5/6: @Shaeera/Diana \(Treasurer\)
6/6: <@948149616082292767>"
1431813636778627244,2025-10-26T01:16:12.819000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1431714853562617978,2025-10-25T18:43:41.065000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1431632299698688043,2025-10-25T13:15:38.690000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1431631437513359412,2025-10-25T13:12:13.129000+00:00,Wordle#2092,💬︱general,"**Your group is on a 38 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@948149616082292767>
5/6: <@262780887148527616> <@99139822806921216> @Shaeera/Diana \(Treasurer\)"
1431593907765903451,2025-10-25T10:43:05.340000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1431361380665266328,2025-10-24T19:19:06.559000+00:00,Wordle#2092,💬︱general,albes | was playing
1431272370932551854,2025-10-24T13:25:24.985000+00:00,Wordle#2092,💬︱general,"**Your group is on a 37 day streak!** 🔥 Here are yesterday's results:
👑 4/6: @Ho\-se \(Director\) <@99139822806921216>
5/6: @Bhavya V\. \(Marketing Lead\)
X/6: @Shaeera/Diana \(Treasurer\)"
1431267580030615634,2025-10-24T13:06:22.745000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) and Ho\-se \(Director\) were playing
1431141870875967590,2025-10-24T04:46:51.347000+00:00,hosekim555,💬︱general,Same. I was going through so many options and went with the least weird word
1431112276361875537,2025-10-24T02:49:15.465000+00:00,.albess,💬︱general,I wouldn't have guessed that. I got lucky on 2nd word.
1431110438237503542,2025-10-24T02:41:57.222000+00:00,Wordle#2092,💬︱general,albes | was playing
1431052570977370176,2025-10-23T22:52:00.592000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1431051750294421595,2025-10-23T22:48:44.926000+00:00,hosekim555,💬︱general,I think it might refer to the company now that I think abt it
1430917065669349609,2025-10-23T13:53:33.609000+00:00,bv1004,💬︱general,What does this word even mean dude
1430916503125102716,2025-10-23T13:51:19.488000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1430909986996879381,2025-10-23T13:25:25.922000+00:00,hosekim555,💬︱general,weird word alert
1430908783525367958,2025-10-23T13:20:38.992000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1430908714570747924,2025-10-23T13:20:22.552000+00:00,Wordle#2092,💬︱general,"**Your group is on a 36 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@262780887148527616>
5/6: @Shaeera/Diana \(Treasurer\)
6/6: <@948149616082292767>"
1430876422292901888,2025-10-23T11:12:03.473000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1430545416620871942,2025-10-22T13:16:45.571000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) and Ho\-se \(Director\) were playing
1430545301327970419,2025-10-22T13:16:18.083000+00:00,Wordle#2092,💬︱general,"**Your group is on a 35 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@262780887148527616>
5/6: @Shaeera/Diana \(Treasurer\)
6/6: <@948149616082292767>"
1430353087381639322,2025-10-22T00:32:30.707000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1430308017181687992,2025-10-21T21:33:25.134000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) was playing
1430183191968481381,2025-10-21T13:17:24.484000+00:00,bv1004,💬︱general,Wow
1430182068733870285,2025-10-21T13:12:56.684000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1430181958771540042,2025-10-21T13:12:30.467000+00:00,Wordle#2092,💬︱general,"**Your group is on a 34 day streak!** 🔥 Here are yesterday's results:
👑 3/6: <@99139822806921216>
4/6: <@948149616082292767> <@262780887148527616>
5/6: <@799487766467575818>
6/6: @Shaeera/Diana \(Treasurer\)"
1429959671938154496,2025-10-20T22:29:13.156000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1429936844933697620,2025-10-20T20:58:30.774000+00:00,Wordle#2092,💬︱general,Ho\-se \(Director\) and albes | were playing
1429912511318196327,2025-10-20T19:21:49.188000+00:00,Wordle#2092,💬︱general,SkyAgent was playing
1429818116732485654,2025-10-20T13:06:43.765000+00:00,Wordle#2092,💬︱general,Bhavya V\. \(Marketing Lead\) was playing
1429818010797084672,2025-10-20T13:06:18.508000+00:00,Wordle#2092,💬︱general,"**Your group is on a 33 day streak!** 🔥 Here are yesterday's results:
👑 4/6: <@262780887148527616> <@948149616082292767>
5/6: <@799487766467575818> @Shaeera/Diana \(Treasurer\)
X/6: <@99139822806921216>"
1429706187112321086,2025-10-20T05:41:57.664000+00:00,Wordle#2092,💬︱general,Shaeera/Diana \(Treasurer\) was playing
1429466072930582538,2025-10-19T13:47:49.982000+00:00,Wordle#2092,💬︱general,SkyAgent and albes | were playing
1429456598136524861,2025-10-19T13:10:11.015000+00:00,Wordle#2092,💬︱general,"**Your group is on a 32 day streak!** 🔥 Here are yesterday's results:
👑 5/6: <@948149616082292767> @Ho\-se \(Director\) @Shaeera/Diana \(Treasurer\)
X/6: <@99139822806921216> <@1358725387676553358>"
